Unnamed: 0,tuid,ugroup,explanationType,faceSelected,selectedShapeIndex,predictedShapeChoiceIndex,trueShapeChoiceIndex,isCorrectPrediction,stepActionType,param1,param2,param3,param4,blockId,actionName,objectLogName,date,time
589,UID_Xu32Gj19aG46FQ69zJ,D,OS,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:27:01 23.06.25,1750663621.0
590,UID_wj18Kx13UM38TJ69Xb,D,OS,1,2.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,07:27:09 23.06.25,1750663629.0
591,UID_oK46tL81TB22sM95PJ,D,OS,5,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,07:27:14 23.06.25,1750663634.0
592,UID_HM12iI31fB84kZ06UW,D,OS,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,07:27:43 23.06.25,1750663663.0
593,UID_Xu32Gj19aG46FQ69zJ,D,OS,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,07:27:49 23.06.25,1750663669.0
594,UID_HM12iI31fB84kZ06UW,D,OS,5,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,07:28:34 23.06.25,1750663714.0
595,UID_wj18Kx13UM38TJ69Xb,D,OS,5,8.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,07:29:11 23.06.25,1750663751.0
596,UID_Xu32Gj19aG46FQ69zJ,D,OS,3,1.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,07:30:00 23.06.25,1750663800.0
597,UID_HM12iI31fB84kZ06UW,D,OS,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:30:00 23.06.25,1750663800.0
598,UID_wj18Kx13UM38TJ69Xb,D,OS,5,6.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,07:30:41 23.06.25,1750663841.0
599,UID_oK46tL81TB22sM95PJ,D,OS,3,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,07:31:33 23.06.25,1750663893.0
600,UID_HM12iI31fB84kZ06UW,D,OS,5,3.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,07:32:39 23.06.25,1750663959.0
601,UID_HM12iI31fB84kZ06UW,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:32:46 23.06.25,1750663966.0
602,UID_HM12iI31fB84kZ06UW,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:32:53 23.06.25,1750663973.0
603,UID_GT08Ed66cw32sT06tO,D,OS,2,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:33:05 23.06.25,1750663985.0
604,UID_HM12iI31fB84kZ06UW,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:33:06 23.06.25,1750663986.0
605,UID_wL06Fv75kd18dw37ki,D,OS,3,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,07:33:14 23.06.25,1750663994.0
606,UID_wj18Kx13UM38TJ69Xb,D,OS,4,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,07:33:16 23.06.25,1750663996.0
607,UID_wx00zb41RE78sd65vI,D,OS,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,07:34:04 23.06.25,1750664044.0
608,UID_wL06Fv75kd18dw37ki,D,OS,5,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:34:38 23.06.25,1750664078.0
609,UID_oK46tL81TB22sM95PJ,D,OS,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,07:35:14 23.06.25,1750664114.0
610,UID_GT08Ed66cw32sT06tO,D,OS,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,07:35:52 23.06.25,1750664152.0
611,UID_wj18Kx13UM38TJ69Xb,D,OS,5,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,07:35:52 23.06.25,1750664152.0
612,UID_wx00zb41RE78sd65vI,D,OS,3,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,07:35:57 23.06.25,1750664157.0
613,UID_Xu32Gj19aG46FQ69zJ,D,OS,4,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,07:36:33 23.06.25,1750664193.0
614,UID_wx00zb41RE78sd65vI,D,OS,4,7.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,07:36:41 23.06.25,1750664201.0
615,UID_oK46tL81TB22sM95PJ,D,OS,4,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,07:37:22 23.06.25,1750664242.0
616,UID_wj18Kx13UM38TJ69Xb,D,OS,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,07:38:13 23.06.25,1750664293.0
617,UID_wx00zb41RE78sd65vI,D,OS,4,6.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,07:38:53 23.06.25,1750664333.0
618,UID_wL06Fv75kd18dw37ki,D,OS,4,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,07:39:16 23.06.25,1750664356.0
619,UID_wj18Kx13UM38TJ69Xb,D,OS,4,8.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,07:40:05 23.06.25,1750664405.0
620,UID_oK46tL81TB22sM95PJ,D,OS,3,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,07:40:05 23.06.25,1750664405.0
621,UID_wj18Kx13UM38TJ69Xb,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:40:19 23.06.25,1750664419.0
622,UID_wj18Kx13UM38TJ69Xb,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:40:31 23.06.25,1750664431.0
623,UID_wj18Kx13UM38TJ69Xb,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:40:33 23.06.25,1750664433.0
624,UID_Xu32Gj19aG46FQ69zJ,D,OS,3,3.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,07:40:53 23.06.25,1750664453.0
625,UID_Xu32Gj19aG46FQ69zJ,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:40:58 23.06.25,1750664458.0
626,UID_wx00zb41RE78sd65vI,D,OS,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,07:41:03 23.06.25,1750664463.0
627,UID_Xu32Gj19aG46FQ69zJ,D,OS,3,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:41:04 23.06.25,1750664464.0
628,UID_GT08Ed66cw32sT06tO,D,OS,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,07:41:15 23.06.25,1750664475.0
629,UID_Xu32Gj19aG46FQ69zJ,D,OS,2,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:41:15 23.06.25,1750664475.0
630,UID_wx00zb41RE78sd65vI,D,OS,3,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:42:01 23.06.25,1750664521.0
631,UID_GT08Ed66cw32sT06tO,D,OS,5,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,07:42:11 23.06.25,1750664531.0
632,UID_oK46tL81TB22sM95PJ,D,OS,4,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,07:43:07 23.06.25,1750664587.0
633,UID_wx00zb41RE78sd65vI,D,OS,3,4.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,07:43:40 23.06.25,1750664620.0
634,UID_wx00zb41RE78sd65vI,D,OS,1,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:44:24 23.06.25,1750664664.0
635,UID_GT08Ed66cw32sT06tO,D,OS,4,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,07:45:18 23.06.25,1750664718.0
636,UID_wx00zb41RE78sd65vI,D,OS,2,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:45:26 23.06.25,1750664726.0
637,UID_GT08Ed66cw32sT06tO,D,OS,4,4.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,07:46:06 23.06.25,1750664766.0
638,UID_wx00zb41RE78sd65vI,D,OS,2,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:46:14 23.06.25,1750664774.0
639,UID_GT08Ed66cw32sT06tO,D,OS,5,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,07:48:01 23.06.25,1750664881.0
640,UID_GT08Ed66cw32sT06tO,D,OS,3,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,07:50:01 23.06.25,1750665001.0
641,UID_GT08Ed66cw32sT06tO,D,OS,5,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:50:15 23.06.25,1750665015.0
642,UID_GT08Ed66cw32sT06tO,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:50:22 23.06.25,1750665022.0
643,UID_oK46tL81TB22sM95PJ,D,OS,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:50:25 23.06.25,1750665025.0
644,UID_GT08Ed66cw32sT06tO,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:50:28 23.06.25,1750665028.0
645,UID_zg60nw16Zj14GE24OK,D,OS,4,7.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,07:50:30 23.06.25,1750665030.0
646,UID_zg60nw16Zj14GE24OK,D,OS,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,07:51:07 23.06.25,1750665067.0
647,UID_zg60nw16Zj14GE24OK,D,OS,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,07:51:39 23.06.25,1750665099.0
648,UID_zg60nw16Zj14GE24OK,D,OS,3,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,07:52:12 23.06.25,1750665132.0
649,UID_wL06Fv75kd18dw37ki,D,OS,3,6.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,07:52:30 23.06.25,1750665150.0
650,UID_zg60nw16Zj14GE24OK,D,OS,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,07:52:59 23.06.25,1750665179.0
651,UID_zg60nw16Zj14GE24OK,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:53:07 23.06.25,1750665187.0
652,UID_zg60nw16Zj14GE24OK,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:53:14 23.06.25,1750665194.0
653,UID_zg60nw16Zj14GE24OK,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:53:19 23.06.25,1750665199.0
654,UID_wL06Fv75kd18dw37ki,D,OS,4,7.0,7.0,8.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_128_SubmitRatingBtn,07:55:09 23.06.25,1750665309.0
655,UID_oK46tL81TB22sM95PJ,D,OS,2,2.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,07:56:53 23.06.25,1750665413.0
656,UID_gt02OG62nO82PI38pK,C,LLM,4,6.0,6.0,2.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_219_SubmitRatingBtn,07:57:06 23.06.25,1750665426.0
657,UID_AL88fP97Bp56ex69kY,D,OS,4,1.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,07:57:20 23.06.25,1750665440.0
658,UID_gt02OG62nO82PI38pK,C,LLM,4,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_218_SubmitRatingBtn,07:58:28 23.06.25,1750665508.0
659,UID_oK46tL81TB22sM95PJ,D,OS,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,07:58:31 23.06.25,1750665511.0
660,UID_oK46tL81TB22sM95PJ,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_1,click,block_end_questionnaire_explanation_OS_question_1_SubmitRatingBtn,07:58:52 23.06.25,1750665532.0
661,UID_oK46tL81TB22sM95PJ,D,OS,5,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_2,click,block_end_questionnaire_explanation_OS_question_2_SubmitRatingBtn,07:59:06 23.06.25,1750665546.0
662,UID_Ap38aP78Xd24Ti19AZ,D,OS,4,6.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,07:59:08 23.06.25,1750665548.0
663,UID_oK46tL81TB22sM95PJ,D,OS,4,,,,no,,,,,,block_end_questionnaire_explanation_OS_question_3,click,block_end_questionnaire_explanation_OS_question_3_SubmitRatingBtn,07:59:32 23.06.25,1750665572.0
664,UID_gt02OG62nO82PI38pK,C,LLM,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_LLMExplanation_ShapeIndex_6569_SubmitRatingBtn,08:00:10 23.06.25,1750665610.0
665,UID_AL88fP97Bp56ex69kY,D,OS,4,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:00:11 23.06.25,1750665611.0
666,UID_wL06Fv75kd18dw37ki,D,OS,3,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,08:00:35 23.06.25,1750665635.0
667,UID_Ap38aP78Xd24Ti19AZ,D,OS,5,7.0,8.0,7.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_429_SubmitRatingBtn,08:01:01 23.06.25,1750665661.0
668,UID_AL88fP97Bp56ex69kY,D,OS,4,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:01:09 23.06.25,1750665669.0
669,UID_Ap38aP78Xd24Ti19AZ,D,OS,4,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:02:11 23.06.25,1750665731.0
670,UID_Ap38aP78Xd24Ti19AZ,D,OS,4,7.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:03:17 23.06.25,1750665797.0
671,UID_AL88fP97Bp56ex69kY,D,OS,4,2.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,08:03:30 23.06.25,1750665810.0
672,UID_Ap38aP78Xd24Ti19AZ,D,OS,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,08:04:18 23.06.25,1750665858.0
673,UID_wL06Fv75kd18dw37ki,D,OS,4,7.0,7.0,7.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1229_SubmitRatingBtn,08:04:24 23.06.25,1750665864.0
674,UID_Ap38aP78Xd24Ti19AZ,D,OS,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,08:04:34 23.06.25,1750665874.0
675,UID_Kh33II87OE48me61wS,D,OS,3,5.0,5.0,5.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_218_SubmitRatingBtn,08:04:49 23.06.25,1750665889.0
676,UID_Kh33II87OE48me61wS,D,OS,1,2.0,2.0,1.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6569_SubmitRatingBtn,08:05:06 23.06.25,1750665906.0
677,UID_AL88fP97Bp56ex69kY,D,OS,3,8.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,08:05:13 23.06.25,1750665913.0
678,UID_Ap38aP78Xd24Ti19AZ,D,OS,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_219_SubmitRatingBtn,08:05:15 23.06.25,1750665915.0
679,UID_wL06Fv75kd18dw37ki,D,OS,4,2.0,2.0,2.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_b_SubmitRatingBtn,08:05:39 23.06.25,1750665939.0
680,UID_Kh33II87OE48me61wS,D,OS,4,4.0,4.0,4.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_6999_SubmitRatingBtn,08:05:48 23.06.25,1750665948.0
681,UID_tx40hv78qq58IZ57qP,D,OS,3,7.0,7.0,6.0,no,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_7108_SubmitRatingBtn,08:05:57 23.06.25,1750665957.0
682,UID_Kh33II87OE48me61wS,D,OS,2,1.0,1.0,1.0,yes,SubmitConfidenceForShape,,,,,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a,click,confidence_rating3_stage_i0_OSExplanation_ShapeIndex_1228_a_SubmitRatingBtn,08:05:58 23.06.25,1750665958.0
